L,rate
12.74,336162.587002385
12.75,336131.620496929
12.76,336100.648482268
12.77,336069.670965891
12.78,336038.687933313
12.79,336007.699397789
12.8,335976.705348122
12.81,335945.705786426
12.82,335914.700703554
12.83,335883.690103513
12.84,335852.673989969
12.85,335821.652348894
12.86,335790.62518435
12.87,335759.592496599
12.88,335728.554286457
12.89,335697.510540735
12.9,335666.461265493
12.91,335635.406459806
12.92,335604.346117883
12.93,335573.280241627
12.94,335542.208827447
12.95,335511.131869296
12.96,335480.049369667
12.97,335448.961326573
12.98,335417.86773943
12.99,335386.768604892
13,335355.663923513
13.01,335324.553686792
13.02,335293.437897973
13.03,335262.316554382
13.04,335231.189653651
13.05,335200.057196932
13.06,335168.919177951
13.07,335137.775595687
13.08,335106.626449269
13.09,335075.47173861
13.1,335044.311459994
13.11,335013.145613061
13.12,334981.974192752
13.13,334950.797199054
13.14,334919.614629598
13.15,334888.42648554
13.16,334857.23276347
13.17,334826.033459084
13.18,334794.828571181
13.19,334763.618101204
13.2,334732.402045577
13.21,334701.180402616
13.22,334669.953169207
13.23,334638.720345048
13.24,334607.481925653
13.25,334576.237909586
13.26,334544.988301109
13.27,334513.733090235
13.28,334482.472281034
13.29,334451.205872494
13.3,334419.933853789
13.31,334388.656233132
13.32,334357.373007642
13.33,334326.084168251
13.34,334294.789717875
13.35,334263.489659751
13.36,334232.183981451
13.37,334200.872691226
13.38,334169.555778626
13.39,334138.233246026
13.4,334106.905091266
13.41,334075.571315832
13.42,334044.231913114
13.43,334012.886883902
13.44,333981.536225189
13.45,333950.179940225
13.46,333918.818015936
13.47,333887.450462884
13.48,333856.077267511
13.49,333824.698440574
13.5,333793.313970389
13.51,333761.923858556
13.52,333730.528108803
13.53,333699.126709807
13.54,333667.71966339
13.55,333636.306972779
13.56,333604.888630088
13.57,333573.464635333
13.58,333542.034988771
13.59,333510.599683893
13.6,333479.158724072
13.61,333447.712106673
13.62,333416.259825641
13.63,333384.801885051
13.64,333353.338278683
13.65,333321.869009682
13.66,333290.394070423
13.67,333258.913462413
13.68,333227.427185718
13.69,333195.935230613
13.7,333164.437606539
13.71,333132.934304383
13.72,333101.425326126
13.73,333069.910665353
13.74,333038.390325776
13.75,333006.864303928
13.76,332975.332594796
13.77,332943.795203417
13.78,332912.252119301
13.79,332880.703349197
13.8,332849.148885429
13.81,332817.588728939
13.82,332786.022876938
13.83,332754.451329836
13.84,332722.874084392
13.85,332691.291139387
13.86,332659.70248916
13.87,332628.108141193
13.88,332596.508082745
13.89,332564.902320158
13.9,332533.290846423
13.91,332501.673667129
13.92,332470.050776514
13.93,332438.422170071
13.94,332406.787847383
13.95,332375.147809961
13.96,332343.50205
13.97,332311.850571517
13.98,332280.19337291
13.99,332248.530453123
14,332216.861809083
14.01,332185.187426705
14.02,332153.507325033
14.03,332121.82149293
14.04,332090.129929673
14.05,332058.432627898
14.06,332026.729594202
14.07,331995.020825278
14.08,331963.306311483
14.09,331931.58606296
14.1,331899.860072572
14.11,331868.128336969
14.12,331836.390858621
14.13,331804.647631674
14.14,331772.898656274
14.15,331741.143932752
14.16,331709.383456785
14.17,331677.617224766
14.18,331645.845238673
14.19,331614.067499886
14.2,331582.283998918
14.21,331550.494738628
14.22,331518.699716765
14.23,331486.898933697
14.24,331455.092385615
14.25,331423.280073077
14.26,331391.461987675
14.27,331359.638133005
14.28,331327.808509383
14.29,331295.973110656
14.3,331264.131941319
14.31,331232.284992944
14.32,331200.432267987
14.33,331168.573765122
14.34,331136.709476263
14.35,331104.839410643
14.36,331072.963557243
14.37,331041.081920604
14.38,331009.194495225
14.39,330977.301281406
14.4,330945.402278836
14.41,330913.497482429
14.42,330881.586889949
14.43,330849.670502041
14.44,330817.74832473
14.45,330785.820343953
14.46,330753.886562477
14.47,330721.946979061
14.48,330690.001593336
14.49,330658.050403506
14.5,330626.093408569
14.51,330594.130601885
14.52,330562.161989465
14.53,330530.18756199
14.54,330498.207325952
14.55,330466.221273608
14.56,330434.229407156
14.57,330402.231721207
14.58,330370.22821637
14.59,330338.218889947
14.6,330306.203744646
14.61,330274.182774229
14.62,330242.155976486
14.63,330210.123354815
14.64,330178.084904059
14.65,330146.040624773
14.66,330113.99051268
14.67,330081.934566816
14.68,330049.872791406
14.69,330017.805173009
14.7,329985.731721298
14.71,329953.652426669
14.72,329921.567298256
14.73,329889.47632327
14.74,329857.379503361
14.75,329825.276839663
14.76,329793.168329983
14.77,329761.053970645
14.78,329728.933761345
14.79,329696.807706435
14.8,329664.67579468
14.81,329632.538026044
14.82,329600.394401382
14.83,329568.24491966
14.84,329536.08958242
14.85,329503.928383534
14.86,329471.761323132
14.87,329439.588396642
14.88,329407.409610884
14.89,329375.224948479
14.9,329343.034427268
14.91,329310.838034957
14.92,329278.635768584
14.93,329246.427632293
14.94,329214.213620584
14.95,329181.993732664
14.96,329149.76797386
14.97,329117.536325827
14.98,329085.298808714
14.99,329053.055401812
15,329020.806116784
15.01,328988.550947189
15.02,328956.289888828
15.03,328924.022943939
15.04,328891.750112971
15.05,328859.471392104
15.06,328827.186777149
15.07,328794.896272172
15.08,328762.599863794
15.09,328730.297567008
15.1,328697.989370927
15.11,328665.675275774
15.12,328633.355278452
15.13,328601.029378009
15.14,328568.697580165
15.15,328536.359872788
15.16,328504.016258849
15.17,328471.666738438
15.18,328439.311307729
15.19,328406.949968374
15.2,328374.582717939
15.21,328342.209547678
15.22,328309.830467318
15.23,328277.445467538
15.24,328245.054549986
15.25,328212.657715886
15.26,328180.254960566
15.27,328147.846280637
15.28,328115.431677062
15.29,328083.011150398
15.3,328050.584696498
15.31,328018.152315566
15.32,327985.714004625
15.33,327953.269762045
15.34,327920.819584257
15.35,327888.363480056
15.36,327855.901435776
15.37,327823.433457001
15.38,327790.959532693
15.39,327758.479679835
15.4,327725.993880379
15.41,327693.502140339
15.42,327661.004457493
15.43,327628.500831628
15.44,327595.991255257
15.45,327563.475730911
15.46,327530.954261338
15.47,327498.426838491
15.48,327465.893462135
15.49,327433.354133594
15.5,327400.80885425
15.51,327368.257614974
15.52,327335.700420796
15.53,327303.137267026
15.54,327270.568151218
15.55,327237.993072366
15.56,327205.412034183
15.57,327172.825029985
15.58,327140.232062344
15.59,327107.633122898
15.6,327075.028219174
15.61,327042.417342187
15.62,327009.800495374
15.63,326977.177678544
15.64,326944.548885022
15.65,326911.914117385
15.66,326879.273370477
15.67,326846.626650914
15.68,326813.973947973
15.69,326781.315264756
15.7,326748.650595353
15.71,326715.979946778
15.72,326683.303313227
15.73,326650.620695892
15.74,326617.932088767
15.75,326585.237488217
15.76,326552.536906466
15.77,326519.830328684
15.78,326487.117757913
15.79,326454.399193672
15.8,326421.674635687
15.81,326388.944076127
15.82,326356.207521865
15.83,326323.464968406
15.84,326290.716412764
15.85,326257.961852631
15.86,326225.201293311
15.87,326192.43472835
15.88,326159.662153683
15.89,326126.883579636
15.9,326094.098989142
15.91,326061.308385939
15.92,326028.511782347
15.93,325995.709160188
15.94,325962.900523349
15.95,325930.085871788
15.96,325897.26520557
15.97,325864.438520702
15.98,325831.605814882
15.99,325798.767093052
16,325765.922345114
16.01,325733.071579216
16.02,325700.214780311
16.03,325667.351963608
16.04,325634.48311659
16.05,325601.608244303
16.06,325568.72733696
16.07,325535.840399678
16.08,325502.947435433
16.09,325470.048439298
16.1,325437.143403516
16.11,325404.232331699
16.12,325371.315225304
16.13,325338.392081178
16.14,325305.462896311
16.15,325272.527666191
16.16,325239.586398802
16.17,325206.639092951
16.18,325173.685733394
16.19,325140.726334251
16.2,325107.760881066
16.21,325074.789384142
16.22,325041.811839361
16.23,325008.828242025
16.24,324975.838590234
16.25,324942.842884273
16.26,324909.841126727
16.27,324876.833315073
16.28,324843.819446797
16.29,324810.799513632
16.3,324777.773527698
16.31,324744.741475752
16.32,324711.703365146
16.33,324678.659185873
16.34,324645.608949056
16.35,324612.552642467
16.36,324579.490272234
16.37,324546.42183166
16.38,324513.347323043
16.39,324480.266740231
16.4,324447.180090177
16.41,324414.087366461
16.42,324380.988568756
16.43,324347.883693199
16.44,324314.77274366
16.45,324281.655712894
16.46,324248.532601453
16.47,324215.403416374
16.48,324182.268148055
16.49,324149.126795504
16.5,324115.979357457
16.51,324082.825836342
16.52,324049.666230785
16.53,324016.500537262
16.54,323983.328753447
16.55,323950.150879834
16.56,323916.966915119
16.57,323883.776859764
16.58,323850.580709562
16.59,323817.37846673
16.6,323784.17012866
16.61,323750.955692444
16.62,323717.735156064
16.63,323684.508529053
16.64,323651.275791565
16.65,323618.036957099
16.66,323584.792020407
16.67,323551.54098126
16.68,323518.283832051
16.69,323485.02058032
16.7,323451.751220122
16.71,323418.475754932
16.72,323385.194175946
16.73,323351.906486916
16.74,323318.612686251
16.75,323285.312773774
16.76,323252.006751648
16.77,323218.694605203
16.78,323185.376347191
16.79,323152.051969996
16.8,323118.72147633
16.81,323085.38485955
16.82,323052.042122093
16.83,323018.693269396
16.84,322985.33828565
16.85,322951.977180124
16.86,322918.609949423
16.87,322885.236592961
16.88,322851.857109182
16.89,322818.47149908
16.9,322785.079751461
16.91,322751.681880751
16.92,322718.27787354
16.93,322684.867732237
16.94,322651.451458176
16.95,322618.029047724
16.96,322584.600504238
16.97,322551.165819714
16.98,322517.724995258
16.99,322484.278033183
17,322450.824930876
17.01,322417.365685161
17.02,322383.900301108
17.03,322350.428768314
17.04,322316.95109157
17.05,322283.467264908
17.06,322249.977296217
17.07,322216.481173404
17.08,322182.978906921
17.09,322149.470486063
17.1,322115.955914935
17.11,322082.435187848
17.12,322048.908311983
17.13,322015.375276099
17.14,321981.836090046
17.15,321948.290743236
17.16,321914.73923837
17.17,321881.181577208
17.18,321847.6177529
17.19,321814.047766668
17.2,321780.471619558
17.21,321746.889308122
17.22,321713.300834483
17.23,321679.706193948
17.24,321646.105390279
17.25,321612.498412363
17.26,321578.885270822
17.27,321545.265955022
17.28,321511.640474646
17.29,321478.008820749
17.3,321444.37099026
17.31,321410.726990299
17.32,321377.07681401
17.33,321343.420461056
17.34,321309.757936998
17.35,321276.089227844
17.36,321242.41434222
17.37,321208.733272551
17.38,321175.046027509
17.39,321141.352599316
17.4,321107.652988406
17.41,321073.947191852
17.42,321040.235217023
17.43,321006.517047514
17.44,320972.79269127
17.45,320939.06215625
17.46,320905.325424212
17.47,320871.582503731
17.48,320837.833393253
17.49,320804.078094005
17.5,320770.316594688
17.51,320736.54890685
17.52,320702.775021252
17.53,320668.994943925
17.54,320635.208666168
17.55,320601.416195183
17.56,320567.617517906
17.57,320533.81264506
17.58,320500.001570346
17.59,320466.184296217
17.6,320432.360817407
17.61,320398.531135487
17.62,320364.69524985
17.63,320330.853155227
17.64,320297.004857529
17.65,320263.150351378
17.66,320229.289639752
17.67,320195.422713383
17.68,320161.549578326
17.69,320127.670231829
17.7,320093.784673141
17.71,320059.892901153
17.72,320025.994916136
17.73,319992.090718911
17.74,319958.180300147
17.75,319924.263668386
17.76,319890.34081544
17.77,319856.411745056
17.78,319822.476453879
17.79,319788.534944157
17.8,319754.587212946
17.81,319720.633255262
17.82,319686.673078384
17.83,319652.706676471
17.84,319618.734048189
17.85,319584.75519157
17.86,319550.770111599
17.87,319516.778803603
17.88,319482.781263538
17.89,319448.777498055
17.9,319414.767493339
17.91,319380.751266471
17.92,319346.728800573
17.93,319312.700106444
17.94,319278.665173775
17.95,319244.624009398
17.96,319210.576603438
17.97,319176.52296811
17.98,319142.463084017
17.99,319108.396968473
18,319074.324612364
18.01,319040.246017963
18.02,319006.16117798
18.03,318972.070099256
18.04,318937.97277497
18.05,318903.869205984
18.06,318869.759392995
18.07,318835.64333294
18.08,318801.52102587
18.09,318767.392471026
18.1,318733.257669456
18.11,318699.116619648
18.12,318664.969317806
18.13,318630.815765533
18.14,318596.655963311
18.15,318562.489902493
18.16,318528.317593788
18.17,318494.139029167
18.18,318459.954207633
18.19,318425.763131575
18.2,318391.565797326
18.21,318357.362206692
18.22,318323.152356314
18.23,318288.936245998
18.24,318254.713875511
18.25,318220.485244764
18.26,318186.250350968
18.27,318152.009193485
18.28,318117.761776251
18.29,318083.508090757
18.3,318049.248141597
18.31,318014.981926503
18.32,317980.709446728
18.33,317946.430692094
18.34,317912.145672139
18.35,317877.854389421
18.36,317843.556828943
18.37,317809.253000056
18.38,317774.94290086
18.39,317740.626523618
18.4,317706.303877908
18.41,317671.974956512
18.42,317637.639759999
18.43,317603.298287864
18.44,317568.95053878
18.45,317534.596512107
18.46,317500.236206307
18.47,317465.869621444
18.48,317431.496760497
18.49,317397.117613651
18.5,317362.732192629
18.51,317328.340484313
18.52,317293.942493415
18.53,317259.538220924
18.54,317225.127664481
18.55,317190.710822333
18.56,317156.287691289
18.57,317121.858278168
18.58,317087.42257202
18.59,317052.980580952
18.6,317018.532302024
18.61,316984.077730881
18.62,316949.616872196
18.63,316915.149719381
18.64,316880.67627582
18.65,316846.196538467
18.66,316811.710513107
18.67,316777.218184361
18.68,316742.719568235
18.69,316708.214655361
18.7,316673.703441987
18.71,316639.185936762
18.72,316604.662126344
18.73,316570.132024497
18.74,316535.595622477
18.75,316501.052914243
18.76,316466.503908595
18.77,316431.948601964
18.78,316397.386996632
18.79,316362.819085748
18.8,316328.244866182
18.81,316293.664350765
18.82,316259.077520043
18.83,316224.484395209
18.84,316189.884954468
18.85,316155.279214591
18.86,316120.667161474
18.87,316086.04879812
18.88,316051.424130716
18.89,316016.793145628
18.9,315982.155856655
18.91,315947.512259377
18.92,315912.862342456
18.93,315878.206119382
18.94,315843.543573291
18.95,315808.874720954
18.96,315774.19955359
18.97,315739.518068305
18.98,315704.830267515
18.99,315670.136146817
19,315635.435714305
19.01,315600.728958508
19.02,315566.015887099
19.03,315531.296496705
19.04,315496.570781594
19.05,315461.838750736
19.06,315427.100396429
19.07,315392.355720778
19.08,315357.604720746
19.09,315322.847399583
19.1,315288.08375292
19.11,315253.313783083
19.12,315218.537487286
19.13,315183.754860212
19.14,315148.965912568
19.15,315114.170634229
19.16,315079.369033345
19.17,315044.561097768
19.18,315009.746840049
19.19,314974.92624302
19.2,314940.099320999
19.21,314905.266067362
19.22,314870.4264838
19.23,314835.580564441
19.24,314800.728313951
19.25,314765.869727073
19.26,314731.00480877
19.27,314696.133557722
19.28,314661.255968137
19.29,314626.372040937
19.3,314591.481780734
19.31,314556.585182243
19.32,314521.682246005
19.33,314486.772968935
19.34,314451.857358583
19.35,314416.935403834
19.36,314382.007109919
19.37,314347.072475901
19.38,314312.13149804
19.39,314277.184180292
19.4,314242.23052055
19.41,314207.270517193
19.42,314172.304173906
19.43,314137.33147995
19.44,314102.352445129
19.45,314067.367062252
19.46,314032.375333025
19.47,313997.377258718
19.48,313962.372836655
19.49,313927.362069737
19.5,313892.344949377
19.51,313857.321483092
19.52,313822.291669024
19.53,313787.255505398
19.54,313752.212987886
19.55,313717.164123631
19.56,313682.108902378
19.57,313647.04732911
19.58,313611.979409299
19.59,313576.905130825
19.6,313541.82449922
19.61,313506.73751493
19.62,313471.644175131
19.63,313436.544480628
19.64,313401.438430325
19.65,313366.326023129
19.66,313331.207257195
19.67,313296.082140899
19.68,313260.950656597
19.69,313225.812818709
19.7,313190.668626819
19.71,313155.518065807
19.72,313120.361150063
19.73,313085.197871944
19.74,313050.028234468
19.75,313014.852232026
19.76,312979.669873598
19.77,312944.481145321
19.78,312909.286056993
19.79,312874.08460422
19.8,312838.876792731
19.81,312803.662612983
19.82,312768.442066899
19.83,312733.215156587
19.84,312697.981874819
19.85,312662.742235074
19.86,312627.496224242
19.87,312592.243850557
19.88,312556.985102918
19.89,312521.719990132
19.9,312486.448505185
19.91,312451.170656551
19.92,312415.886430177
19.93,312380.595839365
19.94,312345.298874796
19.95,312309.995543631
19.96,312274.685836169
19.97,312239.369756361
19.98,312204.047308129
19.99,312168.718483099
20,312133.383286925
20.01,312098.041715778
20.02,312062.69377138
20.03,312027.339448689
20.04,311991.978752709
20.05,311956.611681204
20.06,311921.238233195
20.07,311885.858408665
20.08,311850.47220704
20.09,311815.079628506
20.1,311779.680673422
20.11,311744.275335416
20.12,311708.863623517
20.13,311673.445526997
20.14,311638.021057368
20.15,311602.590207137
20.16,311567.152972925
20.17,311531.709361387
20.18,311496.259365721
20.19,311460.802987413
20.2,311425.340229674
